Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed
5885,9/3/2020,8:00 AM,Nagaland,-,-,3223,9,4017
5886,9/3/2020,8:00 AM,Odisha,-,-,84073,514,109780
5887,9/3/2020,8:00 AM,Puducherry,-,-,9968,253,15157
5888,9/3/2020,8:00 AM,Punjab,-,-,39742,1618,56989
5889,9/3/2020,8:00 AM,Rajasthan,-,-,70674,1081,84674
5890,9/3/2020,8:00 AM,Sikkim,-,-,1269,4,1704
5891,9/3/2020,8:00 AM,Tamil Nadu,-,-,380063,7516,439959
5892,9/3/2020,8:00 AM,Telengana,-,-,100013,856,133406
5893,9/3/2020,8:00 AM,Tripura,-,-,8033,126,13292
5894,9/3/2020,8:00 AM,Uttarakhand,-,-,14501,291,21234
5895,9/3/2020,8:00 AM,Uttar Pradesh,-,-,181364,3616,241439
5896,9/3/2020,8:00 AM,West Bengal,-,-,140913,3339,168697
5897,9/4/2020,8:00 AM,Andaman and Nicobar Islands,-,-,2823,48,3223
5898,9/4/2020,8:00 AM,Andhra Pradesh,-,-,358009,4200,465730
5899,9/4/2020,8:00 AM,Arunachal Pradesh,-,-,3167,7,4574
5900,9/4/2020,8:00 AM,Assam,-,-,90700,330,118333
5901,9/4/2020,8:00 AM,Bihar,-,-,124976,672,142967
5902,9/4/2020,8:00 AM,Chandigarh,-,-,2883,63,5065
5903,9/4/2020,8:00 AM,Chhattisgarh,-,-,18950,315,37967
5904,9/4/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,2154,2,2450
5905,9/4/2020,8:00 AM,Delhi,-,-,160114,4500,182306
5906,9/4/2020,8:00 AM,Goa,-,-,14361,212,19355
5907,9/4/2020,8:00 AM,Gujarat,-,-,81055,3062,100213
5908,9/4/2020,8:00 AM,Haryana,-,-,55889,740,70099
5909,9/4/2020,8:00 AM,Himachal Pradesh,-,-,4859,48,6615
5910,9/4/2020,8:00 AM,Jammu and Kashmir,-,-,30759,743,39943
5911,9/4/2020,8:00 AM,Jharkhand,-,-,30886,444,46480
5912,9/4/2020,8:00 AM,Karnataka,-,-,268035,6054,370206
5913,9/4/2020,8:00 AM,Kerala,-,-,57728,315,79625
5914,9/4/2020,8:00 AM,Ladakh,-,-,2039,35,2840
5915,9/4/2020,8:00 AM,Madhya Pradesh,-,-,52215,1483,68586
5916,9/4/2020,8:00 AM,Maharashtra,-,-,612484,25586,843844
5917,9/4/2020,8:00 AM,Manipur,-,-,4774,32,6609
5918,9/4/2020,8:00 AM,Meghalaya,-,-,1393,13,2626
5919,9/4/2020,8:00 AM,Mizoram,-,-,671,0,1040
5920,9/4/2020,8:00 AM,Nagaland,-,-,3324,9,4066
5921,9/4/2020,8:00 AM,Odisha,-,-,87351,522,113411
5922,9/4/2020,8:00 AM,Puducherry,-,-,10279,260,15581
5923,9/4/2020,8:00 AM,Punjab,-,-,41271,1690,58515
5924,9/4/2020,8:00 AM,Rajasthan,-,-,71220,1095,86227
5925,9/4/2020,8:00 AM,Sikkim,-,-,1304,4,1738
5926,9/4/2020,8:00 AM,Tamil Nadu,-,-,386173,7608,445851
5927,9/4/2020,8:00 AM,Telengana,-,-,102024,866,135884
5928,9/4/2020,8:00 AM,Tripura,-,-,8212,129,13816
5929,9/4/2020,8:00 AM,Uttarakhand,-,-,15009,300,22180
5930,9/4/2020,8:00 AM,Uttar Pradesh,-,-,185812,3691,247101
5931,9/4/2020,8:00 AM,West Bengal,-,-,144248,3394,171681
5932,9/5/2020,8:00 AM,Andaman and Nicobar Islands,-,-,2863,49,3257
5933,9/5/2020,8:00 AM,Andhra Pradesh,-,-,370163,4276,476506
5934,9/5/2020,8:00 AM,Arunachal Pradesh,-,-,3280,7,4775
5935,9/5/2020,8:00 AM,Assam,-,-,92720,345,121224
5936,9/5/2020,8:00 AM,Bihar,-,-,126371,701,144104
5937,9/5/2020,8:00 AM,Chandigarh,-,-,3105,68,5268
5938,9/5/2020,8:00 AM,Chhattisgarh,-,-,19625,337,40634
5939,9/5/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,2180,2,2467
5940,9/5/2020,8:00 AM,Delhi,-,-,161865,4513,185220
5941,9/5/2020,8:00 AM,Goa,-,-,14747,220,19863
5942,9/5/2020,8:00 AM,Gujarat,-,-,82273,3076,101533
5943,9/5/2020,8:00 AM,Haryana,-,-,57171,759,71983
5944,9/5/2020,8:00 AM,Himachal Pradesh,-,-,4965,50,6830
5945,9/5/2020,8:00 AM,Jammu and Kashmir,-,-,31435,755,40990
5946,9/5/2020,8:00 AM,Jharkhand,-,-,32043,447,48039
5947,9/5/2020,8:00 AM,Karnataka,-,-,274196,6170,379486
5948,9/5/2020,8:00 AM,Kerala,-,-,60444,326,82104
5949,9/5/2020,8:00 AM,Ladakh,-,-,2085,35,2935
5950,9/5/2020,8:00 AM,Madhya Pradesh,-,-,53257,1513,70244
5951,9/5/2020,8:00 AM,Maharashtra,-,-,625773,25964,863062
5952,9/5/2020,8:00 AM,Manipur,-,-,4899,35,6699
5953,9/5/2020,8:00 AM,Meghalaya,-,-,1468,14,2734
5954,9/5/2020,8:00 AM,Mizoram,-,-,683,0,1046
5955,9/5/2020,8:00 AM,Nagaland,-,-,3361,10,4107
5956,9/5/2020,8:00 AM,Odisha,-,-,90331,531,116678
5957,9/5/2020,8:00 AM,Puducherry,-,-,10674,280,16164
5958,9/5/2020,8:00 AM,Punjab,-,-,42543,1739,60013
5959,9/5/2020,8:00 AM,Rajasthan,-,-,71899,1108,87797
5960,9/5/2020,8:00 AM,Sikkim,-,-,1329,5,1843
5961,9/5/2020,8:00 AM,Tamil Nadu,-,-,392507,7687,451827
5962,9/5/2020,8:00 AM,Telengana,-,-,104603,877,138395
5963,9/5/2020,8:00 AM,Tripura,-,-,8483,136,14507
5964,9/5/2020,8:00 AM,Uttarakhand,-,-,15511,312,23011
5965,9/5/2020,8:00 AM,Uttar Pradesh,-,-,190818,3762,253175
5966,9/5/2020,8:00 AM,West Bengal,-,-,147553,3452,174659
5967,9/6/2020,8:00 AM,Andaman and Nicobar Islands,-,-,2904,50,3292
5968,9/6/2020,8:00 AM,Andhra Pradesh,-,-,382104,4347,487331
5969,9/6/2020,8:00 AM,Arunachal Pradesh,-,-,3381,8,4914
5970,9/6/2020,8:00 AM,Assam,-,-,95063,352,123922
5971,9/6/2020,8:00 AM,Bihar,-,-,128503,735,145832
5972,9/6/2020,8:00 AM,Chandigarh,-,-,3290,69,5502
5973,9/6/2020,8:00 AM,Chhattisgarh,-,-,20487,356,43163
5974,9/6/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,2234,2,2537
5975,9/6/2020,8:00 AM,Delhi,-,-,163785,4538,188193
5976,9/6/2020,8:00 AM,Goa,-,-,15281,229,20455
5977,9/6/2020,8:00 AM,Gujarat,-,-,83419,3091,102844
5978,9/6/2020,8:00 AM,Haryana,-,-,58580,781,74272
5979,9/6/2020,8:00 AM,Himachal Pradesh,-,-,4986,54,7018
5980,9/6/2020,8:00 AM,Jammu and Kashmir,-,-,31924,770,42241
5981,9/6/2020,8:00 AM,Jharkhand,-,-,34330,462,49797
5982,9/6/2020,8:00 AM,Karnataka,-,-,283298,6298,389232
5983,9/6/2020,8:00 AM,Kerala,-,-,62555,337,84759
5984,9/6/2020,8:00 AM,Ladakh,-,-,2127,35,2996
5985,9/6/2020,8:00 AM,Madhya Pradesh,-,-,54649,1543,71880
5986,9/6/2020,8:00 AM,Maharashtra,-,-,636574,26276,883862
5987,9/6/2020,8:00 AM,Manipur,-,-,4975,36,6883
5988,9/6/2020,8:00 AM,Meghalaya,-,-,1527,15,2916
5989,9/6/2020,8:00 AM,Mizoram,-,-,718,0,1062
5990,9/6/2020,8:00 AM,Nagaland,-,-,3392,10,4128
5991,9/6/2020,8:00 AM,Odisha,-,-,93774,538,120221
5992,9/6/2020,8:00 AM,Puducherry,-,-,11107,298,16566
5993,9/6/2020,8:00 AM,Punjab,-,-,43849,1808,61527
5994,9/6/2020,8:00 AM,Rajasthan,-,-,73245,1122,89363
5995,9/6/2020,8:00 AM,Sikkim,-,-,1347,5,1901
5996,9/6/2020,8:00 AM,Tamil Nadu,-,-,398366,7748,457697
5997,9/6/2020,8:00 AM,Telengana,-,-,107530,886,140969
5998,9/6/2020,8:00 AM,Tripura,-,-,8745,144,15109
5999,9/6/2020,8:00 AM,Uttarakhand,-,-,16056,330,23961
6000,9/6/2020,8:00 AM,Uttar Pradesh,-,-,195959,3843,259765
6001,9/6/2020,8:00 AM,West Bengal,-,-,150801,3510,177701
6002,9/7/2020,8:00 AM,Andaman and Nicobar Islands,-,-,2951,50,3332
6003,9/7/2020,8:00 AM,Andhra Pradesh,-,-,394019,4417,498125
6004,9/7/2020,8:00 AM,Arunachal Pradesh,-,-,3472,8,5000
6005,9/7/2020,8:00 AM,Assam,-,-,96826,360,125459
6006,9/7/2020,8:00 AM,Bihar,-,-,130485,750,147661
6007,9/7/2020,8:00 AM,Chandigarh,-,-,3439,71,5763
6008,9/7/2020,8:00 AM,Chhattisgarh,-,-,21198,380,45263
6009,9/7/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,2271,2,2575
6010,9/7/2020,8:00 AM,Delhi,-,-,165973,4567,191449
6011,9/7/2020,8:00 AM,Goa,-,-,15839,236,20829
6012,9/7/2020,8:00 AM,Gujarat,-,-,84631,3105,104179
6013,9/7/2020,8:00 AM,Haryana,-,-,60051,806,76549
6014,9/7/2020,8:00 AM,Himachal Pradesh,-,-,5184,55,7415
6015,9/7/2020,8:00 AM,Jammu and Kashmir,-,-,32327,784,43557
6016,9/7/2020,8:00 AM,Jharkhand,-,-,36184,469,51063
6017,9/7/2020,8:00 AM,Karnataka,-,-,292873,6393,398551
6018,9/7/2020,8:00 AM,Kerala,-,-,64751,347,87841
6019,9/7/2020,8:00 AM,Ladakh,-,-,2151,35,3036
6020,9/7/2020,8:00 AM,Madhya Pradesh,-,-,55887,1572,73574
6021,9/7/2020,8:00 AM,Maharashtra,-,-,644400,26604,907212
6022,9/7/2020,8:00 AM,Manipur,-,-,5164,38,7022
6023,9/7/2020,8:00 AM,Meghalaya,-,-,1556,16,3005
6024,9/7/2020,8:00 AM,Mizoram,-,-,734,0,1114
6025,9/7/2020,8:00 AM,Nagaland,-,-,3511,10,4178
6026,9/7/2020,8:00 AM,Odisha,-,-,96364,546,124031
6027,9/7/2020,8:00 AM,Puducherry,-,-,11632,314,17032
6028,9/7/2020,8:00 AM,Punjab,-,-,45455,1862,63473
6029,9/7/2020,8:00 AM,Rajasthan,-,-,74861,1137,90956
6030,9/7/2020,8:00 AM,Sikkim,-,-,1371,5,1910
6031,9/7/2020,8:00 AM,Tamil Nadu,-,-,404186,7836,463480
6032,9/7/2020,8:00 AM,Telengana,-,-,110241,895,142771
6033,9/7/2020,8:00 AM,Tripura,-,-,9048,149,15508
6034,9/7/2020,8:00 AM,Uttarakhand,-,-,16648,341,24629
6035,9/7/2020,8:00 AM,Uttar Pradesh,-,-,200738,3920,266283
6036,9/7/2020,8:00 AM,West Bengal,-,-,154008,3562,180788
6037,9/8/2020,8:00 AM,Andaman and Nicobar Islands,-,-,2997,50,3359
6038,9/8/2020,8:00 AM,Andhra Pradesh,-,-,404074,4487,506493
6039,9/8/2020,8:00 AM,Arunachal Pradesh,-,-,3596,8,5180
6040,9/8/2020,8:00 AM,Assam,-,-,99076,370,128244
6041,9/8/2020,8:00 AM,Bihar,-,-,132145,761,149027
6042,9/8/2020,8:00 AM,Chandigarh,-,-,3734,74,5995
6043,9/8/2020,8:00 AM,Chhattisgarh,-,-,22177,395,47280
6044,9/8/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,2291,2,2590
6045,9/8/2020,8:00 AM,Delhi,-,-,168384,4599,193526
6046,9/8/2020,8:00 AM,Goa,-,-,16427,245,21173
6047,9/8/2020,8:00 AM,Gujarat,-,-,85907,3120,105509
6048,9/8/2020,8:00 AM,Haryana,-,-,61611,829,78773
6049,9/8/2020,8:00 AM,Himachal Pradesh,-,-,5370,56,7660
6050,9/8/2020,8:00 AM,Jammu and Kashmir,-,-,32760,801,44570
6051,9/8/2020,8:00 AM,Jharkhand,-,-,37550,482,52620
6052,9/8/2020,8:00 AM,Karnataka,-,-,300770,6534,404324
6053,9/8/2020,8:00 AM,Kerala,-,-,66997,359,89489
6054,9/8/2020,8:00 AM,Ladakh,-,-,2211,35,3064
6055,9/8/2020,8:00 AM,Madhya Pradesh,-,-,56909,1589,75459
6056,9/8/2020,8:00 AM,Maharashtra,-,-,659322,27027,923641
6057,9/8/2020,8:00 AM,Manipur,-,-,5358,38,7106
6058,9/8/2020,8:00 AM,Meghalaya,-,-,1560,17,3034
6059,9/8/2020,8:00 AM,Mizoram,-,-,735,0,1114
6060,9/8/2020,8:00 AM,Nagaland,-,-,3685,10,4220
6061,9/8/2020,8:00 AM,Odisha,-,-,99398,556,127892
6062,9/8/2020,8:00 AM,Puducherry,-,-,12135,325,17316
6063,9/8/2020,8:00 AM,Punjab,-,-,47020,1923,65583
6064,9/8/2020,8:00 AM,Rajasthan,-,-,76427,1151,92536
6065,9/8/2020,8:00 AM,Sikkim,-,-,1396,5,1939
6066,9/8/2020,8:00 AM,Tamil Nadu,-,-,410116,7925,469256
6067,9/8/2020,8:00 AM,Telengana,-,-,112587,906,145163
6068,9/8/2020,8:00 AM,Tripura,-,-,9342,152,16135
6069,9/8/2020,8:00 AM,Uttarakhand,-,-,17123,348,25436
6070,9/8/2020,8:00 AM,Uttar Pradesh,-,-,205731,3976,271851
6071,9/8/2020,8:00 AM,West Bengal,-,-,157029,3620,183865
6072,9/9/2020,8:00 AM,Andaman and Nicobar Islands,-,-,3035,50,3392
6073,9/9/2020,8:00 AM,Andhra Pradesh,-,-,415765,4560,517094
6074,9/9/2020,8:00 AM,Arunachal Pradesh,-,-,3723,9,5402
6075,9/9/2020,8:00 AM,Assam,-,-,101239,378,130823
6076,9/9/2020,8:00 AM,Bihar,-,-,134391,765,150502
6077,9/9/2020,8:00 AM,Chandigarh,-,-,3960,78,6372
6078,9/9/2020,8:00 AM,Chhattisgarh,-,-,22792,407,50114
6079,9/9/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,2321,2,2617
6080,9/9/2020,8:00 AM,Delhi,-,-,170140,4618,197135
6081,9/9/2020,8:00 AM,Goa,-,-,16875,256,21630
6082,9/9/2020,8:00 AM,Gujarat,-,-,87352,3133,106804
6083,9/9/2020,8:00 AM,Haryana,-,-,63315,854,81059
6084,9/9/2020,8:00 AM,Himachal Pradesh,-,-,5445,60,7831
6085,9/9/2020,8:00 AM,Jammu and Kashmir,-,-,33251,815,45925
6086,9/9/2020,8:00 AM,Jharkhand,-,-,39362,496,55296
6087,9/9/2020,8:00 AM,Karnataka,-,-,308573,6680,412190
6088,9/9/2020,8:00 AM,Kerala,-,-,68863,372,92515
6089,9/9/2020,8:00 AM,Ladakh,-,-,2211,35,3102
6090,9/9/2020,8:00 AM,Madhya Pradesh,-,-,58509,1609,77323
6091,9/9/2020,8:00 AM,Maharashtra,-,-,672556,27407,943772
6092,9/9/2020,8:00 AM,Manipur,-,-,5480,39,7202
6093,9/9/2020,8:00 AM,Meghalaya,-,-,1716,17,3076
6094,9/9/2020,8:00 AM,Mizoram,-,-,745,0,1123
6095,9/9/2020,8:00 AM,Nagaland,-,-,3739,10,4245
6096,9/9/2020,8:00 AM,Odisha,-,-,102185,569,131382
6097,9/9/2020,8:00 AM,Puducherry,-,-,12581,337,17749
6098,9/9/2020,8:00 AM,Punjab,-,-,49327,1990,67547
6099,9/9/2020,8:00 AM,Rajasthan,-,-,77872,1164,94126
6100,9/9/2020,8:00 AM,Sikkim,-,-,1413,7,1958
6101,9/9/2020,8:00 AM,Tamil Nadu,-,-,416715,8012,474940
6102,9/9/2020,8:00 AM,Telengana,-,-,115072,916,147642
6103,9/9/2020,8:00 AM,Tripura,-,-,9653,161,16717
6104,9/9/2020,8:00 AM,Uttarakhand,-,-,17473,360,26094
6105,9/9/2020,8:00 AM,Uttar Pradesh,-,-,211170,4047,278473
6106,9/9/2020,8:00 AM,West Bengal,-,-,160025,3677,186956
6107,9/10/2020,8:00 AM,Andaman and Nicobar Islands,-,-,3078,51,3426
6108,9/10/2020,8:00 AM,Andhra Pradesh,-,-,425607,4634,527512
6109,9/10/2020,8:00 AM,Arunachal Pradesh,-,-,3906,9,5545
6110,9/10/2020,8:00 AM,Assam,-,-,103504,396,133066
6111,9/10/2020,8:00 AM,Bihar,-,-,135791,775,152192
6112,9/10/2020,8:00 AM,Chandigarh,-,-,4140,80,6704
6113,9/10/2020,8:00 AM,Chhattisgarh,-,-,24414,477,52932
6114,9/10/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,2346,2,2643
6115,9/10/2020,8:00 AM,Delhi,-,-,172763,4638,201174
6116,9/10/2020,8:00 AM,Goa,-,-,17156,262,22251
6117,9/10/2020,8:00 AM,Gujarat,-,-,88688,3149,108133
6118,9/10/2020,8:00 AM,Haryana,-,-,65143,882,83353
6119,9/10/2020,8:00 AM,Himachal Pradesh,-,-,5597,63,8147
6120,9/10/2020,8:00 AM,Jammu and Kashmir,-,-,33871,832,47542
6121,9/10/2020,8:00 AM,Jharkhand,-,-,40659,512,56897
6122,9/10/2020,8:00 AM,Karnataka,-,-,315433,6808,421730
6123,9/10/2020,8:00 AM,Kerala,-,-,70917,384,95917
6124,9/10/2020,8:00 AM,Ladakh,-,-,2329,35,3142
6125,9/10/2020,8:00 AM,Madhya Pradesh,-,-,59850,1640,79192
6126,9/10/2020,8:00 AM,Maharashtra,-,-,686462,27787,967349
6127,9/10/2020,8:00 AM,Manipur,-,-,5548,40,7362
6128,9/10/2020,8:00 AM,Meghalaya,-,-,1823,19,3197
6129,9/10/2020,8:00 AM,Mizoram,-,-,750,0,1192
6130,9/10/2020,8:00 AM,Nagaland,-,-,3787,10,4375
6131,9/10/2020,8:00 AM,Odisha,-,-,105295,580,135130
6132,9/10/2020,8:00 AM,Puducherry,-,-,12967,347,18084
6133,9/10/2020,8:00 AM,Punjab,-,-,50558,2061,69684
6134,9/10/2020,8:00 AM,Rajasthan,-,-,79450,1178,95736
6135,9/10/2020,8:00 AM,Sikkim,-,-,1429,7,1989
6136,9/10/2020,8:00 AM,Tamil Nadu,-,-,423231,8090,480524
6137,9/10/2020,8:00 AM,Telengana,-,-,117143,927,150176
6138,9/10/2020,8:00 AM,Tripura,-,-,9993,173,17252
6139,9/10/2020,8:00 AM,Uttarakhand,-,-,18262,372,27211
6140,9/10/2020,8:00 AM,Uttar Pradesh,-,-,216901,4112,285041
6141,9/10/2020,8:00 AM,West Bengal,-,-,162992,3730,190063
6142,9/11/2020,8:00 AM,Andaman and Nicobar Islands,-,-,3121,51,3465
6143,9/11/2020,8:00 AM,Andhra Pradesh,-,-,435647,4702,537687
6144,9/11/2020,8:00 AM,Arunachal Pradesh,-,-,4005,9,5672
6145,9/11/2020,8:00 AM,Assam,-,-,105701,414,135805
6146,9/11/2020,8:00 AM,Bihar,-,-,137544,785,153568
6147,9/11/2020,8:00 AM,Chandigarh,-,-,4331,83,6987
6148,9/11/2020,8:00 AM,Chhattisgarh,-,-,25855,493,55680
6149,9/11/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,2375,2,2671
6150,9/11/2020,8:00 AM,Delhi,-,-,175400,4666,205482
6151,9/11/2020,8:00 AM,Goa,-,-,17592,268,22890
6152,9/11/2020,8:00 AM,Gujarat,-,-,90103,3164,109465
6153,9/11/2020,8:00 AM,Haryana,-,-,66705,907,85944
6154,9/11/2020,8:00 AM,Himachal Pradesh,-,-,5677,66,8466
6155,9/11/2020,8:00 AM,Jammu and Kashmir,-,-,34215,845,49134
6156,9/11/2020,8:00 AM,Jharkhand,-,-,42115,517,58079
6157,9/11/2020,8:00 AM,Karnataka,-,-,322454,6937,430947
6158,9/11/2020,8:00 AM,Kerala,-,-,72578,396,99266
6159,9/11/2020,8:00 AM,Ladakh,-,-,2366,36,3177
6160,9/11/2020,8:00 AM,Madhya Pradesh,-,-,61285,1661,81379
6161,9/11/2020,8:00 AM,Maharashtra,-,-,700715,28282,990795
6162,9/11/2020,8:00 AM,Manipur,-,-,5793,44,7470
6163,9/11/2020,8:00 AM,Meghalaya,-,-,1842,20,3296
6164,9/11/2020,8:00 AM,Mizoram,-,-,750,0,1333
6165,9/11/2020,8:00 AM,Nagaland,-,-,3792,10,4636
6166,9/11/2020,8:00 AM,Odisha,-,-,108001,591,139121
6167,9/11/2020,8:00 AM,Puducherry,-,-,13389,353,18536
6168,9/11/2020,8:00 AM,Punjab,-,-,51906,2149,72143
6169,9/11/2020,8:00 AM,Rajasthan,-,-,80482,1192,97376
6170,9/11/2020,8:00 AM,Sikkim,-,-,1470,7,2009
6171,9/11/2020,8:00 AM,Tamil Nadu,-,-,429416,8154,486052
6172,9/11/2020,8:00 AM,Telengana,-,-,119467,940,152602
6173,9/11/2020,8:00 AM,Tripura,-,-,10255,173,17811
6174,9/11/2020,8:00 AM,Uttarakhand,-,-,18783,377,28266
6175,9/11/2020,8:00 AM,Uttar Pradesh,-,-,221506,4206,292029
6176,9/11/2020,8:00 AM,West Bengal,-,-,166027,3771,193175
6177,9/12/2020,8:00 AM,Andaman and Nicobar Islands,-,-,3157,51,3494
6178,9/12/2020,8:00 AM,Andhra Pradesh,-,-,446716,4779,547686
6179,9/12/2020,8:00 AM,Arunachal Pradesh,-,-,4126,10,5825
6180,9/12/2020,8:00 AM,Assam,-,-,108329,430,138339
6181,9/12/2020,8:00 AM,Bihar,-,-,139458,797,155445
6182,9/12/2020,8:00 AM,Chandigarh,-,-,4600,86,7292
6183,9/12/2020,8:00 AM,Chhattisgarh,-,-,27123,519,58643
6184,9/12/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,2413,2,2695
6185,9/12/2020,8:00 AM,Delhi,-,-,178154,4687,209748
6186,9/12/2020,8:00 AM,Goa,-,-,18065,276,23445
6187,9/12/2020,8:00 AM,Gujarat,-,-,91343,3180,110809
6188,9/12/2020,8:00 AM,Haryana,-,-,68525,932,88332
6189,9/12/2020,8:00 AM,Himachal Pradesh,-,-,5839,71,8784
6190,9/12/2020,8:00 AM,Jammu and Kashmir,-,-,34689,854,50712
6191,9/12/2020,8:00 AM,Jharkhand,-,-,43328,532,59040
6192,9/12/2020,8:00 AM,Karnataka,-,-,334999,7067,440411
6193,9/12/2020,8:00 AM,Kerala,-,-,73900,410,102254
6194,9/12/2020,8:00 AM,Ladakh,-,-,2387,38,3228
6195,9/12/2020,8:00 AM,Madhya Pradesh,-,-,62936,1691,83619
6196,9/12/2020,8:00 AM,Maharashtra,-,-,715023,28724,1015681
6197,9/12/2020,8:00 AM,Manipur,-,-,6002,44,7579
6198,9/12/2020,8:00 AM,Meghalaya,-,-,1889,24,3447
6199,9/12/2020,8:00 AM,Mizoram,-,-,790,0,1379
6200,9/12/2020,8:00 AM,Nagaland,-,-,3802,10,4946
6201,9/12/2020,8:00 AM,Odisha,-,-,112062,605,143117
6202,9/12/2020,8:00 AM,Puducherry,-,-,13783,365,19026
6203,9/12/2020,8:00 AM,Punjab,-,-,53308,2212,74616
6204,9/12/2020,8:00 AM,Rajasthan,-,-,81970,1207,99036
6205,9/12/2020,8:00 AM,Sikkim,-,-,1486,8,2026
6206,9/12/2020,8:00 AM,Tamil Nadu,-,-,435422,8231,491571
6207,9/12/2020,8:00 AM,Telengana,-,-,121925,950,154880
6208,9/12/2020,8:00 AM,Tripura,-,-,10734,182,18281
6209,9/12/2020,8:00 AM,Uttarakhand,-,-,19428,388,29221
6210,9/12/2020,8:00 AM,Uttar Pradesh,-,-,227442,4282,299045
6211,9/12/2020,8:00 AM,West Bengal,-,-,169043,3828,196332
6212,9/13/20,8:00 AM,Andaman and Nicobar Islands,-,-,3202,51,3521
6213,9/13/20,8:00 AM,Andhra Pradesh,-,-,457008,4846,557587
6214,9/13/20,8:00 AM,Arunachal Pradesh,-,-,4253,10,5975
6215,9/13/20,8:00 AM,Assam,-,-,110885,453,140471
6216,9/13/20,8:00 AM,Bihar,-,-,141499,808,156703
6217,9/13/20,8:00 AM,Chandigarh,-,-,4864,92,7542
6218,9/13/20,8:00 AM,Chhattisgarh,-,-,27978,539,61763
6219,9/13/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,2444,2,2725
6220,9/13/20,8:00 AM,Delhi,-,-,181295,4715,214069
6221,9/13/20,8:00 AM,Goa,-,-,18576,286,24185
6222,9/13/20,8:00 AM,Gujarat,-,-,92678,3195,112174
6223,9/13/20,8:00 AM,Haryana,-,-,70713,956,91115
6224,9/13/20,8:00 AM,Himachal Pradesh,-,-,5962,73,9229
6225,9/13/20,8:00 AM,Jammu and Kashmir,-,-,35285,864,52410
6226,9/13/20,8:00 AM,Jharkhand,-,-,45074,542,60460
6227,9/13/20,8:00 AM,Karnataka,-,-,344556,7161,449551
6228,9/13/20,8:00 AM,Kerala,-,-,75844,425,105139
6229,9/13/20,8:00 AM,Ladakh,-,-,2414,39,3294
6230,9/13/20,8:00 AM,Madhya Pradesh,-,-,64398,1728,85966
6231,9/13/20,8:00 AM,Maharashtra,-,-,728512,29115,1037765
6232,9/13/20,8:00 AM,Manipur,-,-,6102,45,7731
6233,9/13/20,8:00 AM,Meghalaya,-,-,2020,25,3615
6234,9/13/20,8:00 AM,Mizoram,-,-,823,0,1414
6235,9/13/20,8:00 AM,Nagaland,-,-,3839,10,5064
6236,9/13/20,8:00 AM,Odisha,-,-,115279,616,146894
6237,9/13/20,8:00 AM,Puducherry,-,-,14228,370,19445
6238,9/13/20,8:00 AM,Punjab,-,-,55385,2288,77057
6239,9/13/20,8:00 AM,Rajasthan,-,-,82902,1221,100705
6240,9/13/20,8:00 AM,Sikkim,-,-,1503,11,2055
6241,9/13/20,8:00 AM,Tamil Nadu,-,-,441649,8307,497066
6242,9/13/20,8:00 AM,Telengana,-,-,124528,961,157096
6243,9/13/20,8:00 AM,Tripura,-,-,11132,194,18910
6244,9/13/20,8:00 AM,Uttarakhand,-,-,20153,402,30336
6245,9/13/20,8:00 AM,Uttar Pradesh,-,-,233527,4349,305831
6246,9/13/20,8:00 AM,West Bengal,-,-,172085,3887,199493
6247,9/14/20,8:00 AM,Andaman and Nicobar Islands,-,-,3243,51,3546
6248,9/14/20,8:00 AM,Andhra Pradesh,-,-,467139,4912,567123
6249,9/14/20,8:00 AM,Arunachal Pradesh,-,-,4379,10,6121
6250,9/14/20,8:00 AM,Assam,-,-,113133,469,141763
6251,9/14/20,8:00 AM,Bihar,-,-,143350,822,158285
6252,9/14/20,8:00 AM,Chandigarh,-,-,5170,93,7991
6253,9/14/20,8:00 AM,Chhattisgarh,-,-,31931,555,63991
6254,9/14/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,2488,2,2745
6255,9/14/20,8:00 AM,Delhi,-,-,184748,4744,218304
6256,9/14/20,8:00 AM,Goa,-,-,19129,290,24592
6257,9/14/20,8:00 AM,Gujarat,-,-,93883,3210,113500
6258,9/14/20,8:00 AM,Haryana,-,-,72587,975,93641
6259,9/14/20,8:00 AM,Himachal Pradesh,-,-,6114,77,9555
6260,9/14/20,8:00 AM,Jammu and Kashmir,-,-,35737,878,54096
6261,9/14/20,8:00 AM,Jharkhand,-,-,46583,555,61474
6262,9/14/20,8:00 AM,Karnataka,-,-,352958,7265,459445
6263,9/14/20,8:00 AM,Kerala,-,-,77699,439,108278
6264,9/14/20,8:00 AM,Ladakh,-,-,2436,40,3345
